0;168,2821344;199,1896812;41,23320168;35,42158073;3,537249484;6,669901592;103,0482952;96,86678587;137,172289;137,6606812;163,2797082;190,329203;120,2114414;154,6909467;160,3146459;33,87260916;39,64952114;33,95640402;206,7178634;36,60066389;3,537249484;122,3673091;34,9331885;190,1616133;196,9991046;157,4680873;5,002426194;157,4680873;204,8827983;5,693117118;47,01011366;94,02022731;6,87220028;163,7681005
168,2821344;0;40,62630561;169,2589189;185,5290755;166,8169577;174,952036;72,426842;75,55949411;32,08662994;30,62145323;5,693117118;87,14802703;52,21483854;256,5601587;15,90026819;163,8518953;162,1006251;159,0517678;103,5366875;184,3499923;166,8169577;54,08461262;185,0406833;31,5982377;93,81792862;16,38866043;173,2845606;16,38866043;46,31942273;173,9752516;167,5076486;77,71536174;175,1543347;4,514033957
199,1896812;40,62630561;0;200,1664657;216,4366223;197,7245045;205,8595828;103,3343888;106,4670409;62,99417671;61,529;45,34263826;116,1020049;83,12238531;287,4677055;44,85424602;194,7594421;193,0081719;189,9593146;132,4906653;215,2575391;197,7245045;84,9921594;215,94823;9,028067914;122,7719065;45,34263826;204,1921074;45,34263826;5,693117118;204,8827983;198,4151954;108,6229085;206,0618815;37,08905613
41,23320168;169,2589189;200,1664657;0;33,87260916;42,69837839;43,99596538;98,4995523;93,6994248;138,1490734;138,6374657;164,2564927;205,8104969;118,4254622;132,3230756;162,6728122;7,360592516;17,28165004;11,58853292;222,1991573;32,693526;42,69837839;120,5813299;33,38421693;191,1383978;212,4803985;159,8262536;43,30527445;159,8262536;205,8595828;44,97274985;24,64224256;91,54355716;46,15183301;164,7448849
35,42158073;185,5290755;216,4366223;33,87260916;0;38,95883022;28,75167914;116,1510908;110,6602723;154,41923;154,9076223;180,5266493;222,0806535;135,3863097;154,1187596;178,9429688;26,51201665;39,07733404;33,38421693;238,4693139;1,179083161;38,95883022;137,5421774;1,179083161;207,4085544;228,7505551;176,0964102;30,41915454;176,0964102;222,1297394;31,10984546;46,43792656;108,5044047;30,62145323;181,0150416
3,537249484;166,8169577;197,7245045;42,69837839;38,95883022;0;10,20715108;101,5831185;95,40160916;135,7071123;136,1955045;161,8145315;186,7919535;118,7462647;156,1561234;158,8494691;35,33778587;41,11469785;35,42158073;203,180614;40,13791338;0;120,9021324;38,47043798;188,6964366;193,4618551;156,0029106;8,539675678;156,0029106;203,4176216;7,848984753;48,47529037;92,5550506;8,337376989;162,3029238
6,669901592;174,952036;205,8595828;43,99596538;28,75167914;10,20715108;0;109,7181968;103,5366875;143,8421906;144,3305828;169,9496098;196,9991046;126,881343;157,4537104;166,9845474;36,63537286;42,41228484;36,71916772;213,387765;29,9307623;10,20715108;129,0372107;28,2632869;196,8315149;203,6690062;164,1379889;1,667475398;164,1379889;211,5526999;2,358166323;49,77287736;100,6901289;2,846558559;170,4380021
103,0482952;72,426842;103,3343888;98,4995523;116,1510908;101,5831185;109,7181968;0;6,181509355;41,31699654;41,80538877;67,42441581;108,97842;21,59338531;185,8007921;65,84073527;93,09252873;91,34125847;88,29240123;125,3670804;114,9720076;101,5831185;23,74925295;115,6626985;94,30632086;115,6483216;62,99417671;108,0507214;62,99417671;109,0275059;108,7414123;96,74828204;9,028067914;109,9204955;67,91280804
96,86678587;75,55949411;106,4670409;93,6994248;110,6602723;95,40160916;103,5366875;6,181509355;0;44,44964865;44,93804088;70,55706791;112,1110721;24,72603742;181,0006646;68,97338738;88,29240123;86,54113097;83,49227372;128,4997325;109,4811892;95,40160916;26,88190505;110,1718801;97,43897297;118,7809737;66,12682882;101,8692121;66,12682882;112,160158;102,559903;91,94815454;2,846558559;103,7389862;71,04546015
137,172289;32,08662994;62,99417671;138,1490734;154,41923;135,7071123;143,8421906;41,31699654;44,44964865;0;3,537249484;27,08420374;79,21524742;21,10499308;225,4503133;27,57259598;132,7420499;130,9907796;127,9419224;95,60390785;153,2401469;135,7071123;22,97476716;153,9308378;53,9661088;85,88514901;25,41672834;142,1747152;25,41672834;68,68729383;142,8654061;136,3978032;46,60551628;144,0444892;27,57259598
137,6606812;30,62145323;61,529;138,6374657;154,9076223;136,1955045;144,3305828;41,80538877;44,93804088;3,537249484;0;25,61902703;75,67799794;21,59338531;225,9387055;24,03534649;133,2304421;131,4791719;128,4303146;92,06665837;153,7285391;136,1955045;23,4631594;154,41923;52,50093209;82,34789953;21,87947886;142,6631074;21,87947886;67,22211712;143,3537983;136,8861954;47,09390852;144,5328815;26,10741927
163,2797082;5,693117118;45,34263826;164,2564927;180,5266493;161,8145315;169,9496098;67,42441581;70,55706791;27,08420374;25,61902703;0;86,05273873;47,21241234;251,5577325;20,61660084;158,8494691;157,0981989;154,0493416;102,4413992;179,3475662;161,8145315;49,08218643;180,0382571;36,31457034;92,72264032;21,10499308;168,2821344;21,10499308;51,03575538;168,9728254;162,5052225;72,71293555;170,1519085;9,230366602
190,329203;87,14802703;116,1020049;205,8104969;222,0806535;186,7919535;196,9991046;108,97842;112,1110721;79,21524742;75,67799794;86,05273873;0;88,76641654;293,1117367;73,31983161;200,4034733;198,6522031;195,6033458;17,07935136;220,9015703;186,7919535;90,63619062;221,5922613;107,0739369;11,10014069;71,45005753;195,3316292;71,45005753;121,795122;194,6409383;204,0592266;114,2669397;195,1293305;82,63399308
120,2114414;52,21483854;83,12238531;118,4254622;135,3863097;118,7462647;126,881343;21,59338531;24,72603742;21,10499308;21,59338531;47,21241234;88,76641654;0;205,726702;45,62873181;113,0184386;111,2671684;108,2183111;105,155077;134,2072266;118,7462647;2,846558559;134,8979175;74,0943174;95,43631813;42,78217325;125,2138676;42,78217325;88,81550243;125,9045586;116,674192;26,88190505;127,0836417;47,70080458
154,6909467;256,5601587;287,4677055;132,3230756;154,1187596;156,1561234;157,4537104;185,8007921;181,0006646;225,4503133;225,9387055;251,5577325;293,1117367;205,726702;0;249,974052;127,6067429;118,0902828;120,7345426;309,5003972;152,9396764;156,1561234;207,8825697;153,6303673;278,4396376;299,7816383;247,1274934;156,7630194;247,1274934;293,1608226;158,4304948;117,1134983;178,844797;159,609578;252,0461248
